text,tweet_ids,sentiment1
"Ano man ang kahitnan ng eleksyon, sa atin may pananagutan si Leni. Sa taong bayan. Kasi tayo ang meron siya habang wala siya ng meron sila. Titindig ako para sa inyo. Tumindig din kayo para sa amin. Kapit-bisig natin tatahakin ang landas na ito hanggang dulo.",['1451927273376935943'],0
"Ang saya pala sa pakiramdam kapag nagawa mong mag-speak up. All throughout the election, lagi ako yung nagtitimpi at nananahimik kahit na pinagkaka-isahan na ako nung mga bbm-dds kong relatives. My reason? Ayaw ko ng gulo at away. Alam ko kasi na never ko nang mababago isip nila.",['1523135746932047873'],0
@GerryCacanindin Sa lahat na tumatakbong presidente si VP Leni lang ang gumagawa ng ganitong uri ng sipag at malasakit para sa bayan. Kaya dapat lamang na siya ang mahalal na pangulo sa darating na eleksyon. Laging isipin at isa puso na kasama natin ang Diyos sa laban na ito. #LetLeniLead2022,['1461158938527748096'],0
@rapplerdotcom Alexisfrancisl.Rocillo Hi po waving hand sasabihin Ko Sa inyo Kasi po malalpit Ng Reaction Kasi po po Ng Botohan Sa Halalan Sana nga kayo ay Mananalo Sa Botohan Ni Vice President Leni Robredo unlang po 09976073915 God bless po Sa inyo folded hands waving hand two hearts,['1440617946963791876'],0
"@paulrythm Isa lang talaga prayer ko, na after this election, who ever wins pero Leni na to tuloy tuloy na natin kung ano yung pinakita,binago at paninindigan natin during election time. I watched the time lapsed vid of the pasiglaban, yung inis at tuwa mixed.",['1506930450551386113'],0
Funny yung nawala bigla yung election-related posts bec of Hyun Bin and Son Yejin rolling on the floor laughing,['1491784918137192448'],0
"Usual, papalapit ng papalapit ang election kaya naman pa-worse ng pa-worse ang gagawin nila. Takot na takot na ba? Hahaha. Hindi nyo kaya ang lakas ng mga Pilipino. Kakayanin namin'to at ipapanalo natin'to. [LINK]",['1512638268680339456'],0
"Kanina sa COMELEC, I saw different people from different stages. Simulan kabataang mag-18 pa lang hanggang sa senior citizens. Ang mangyari lang sana ay galingan nila sa pagboto. And ang saya ko for having my voters reg reactivated. Haha! Parehistro na, beshies.",['1437615463001821189'],0
"@JonnyCigar407 @MannyPacquiao Tinanong si Manny Pacquiao kung sino iboboto nya sa nahaharap na halalan, sa pagka-presidente. Sabi ni Manny Pacquiao Siyempre iboboto ko sarili ko! . Nang tanongin sya ng reporter kung alam nya spelling ng pangalan nya. Ang sagot ni Manny Pacquiao Si Bong Go na lang! face with tears of joy face with tears of joy face with tears of joy",['1463428360067969030'],0
"@rebranger Yun lang naman. Sana makabasa or makarinig ako ng boses or content about sa ganitong topic. Salamat. Ulitin ko lang, I am for VP Leni. Isa ako sa sumaya sa free therapy nung nag live sya after election haha. 9 9",['1526849371605590017'],0
Alam mo badtrip ako kaso may nakita akong comment sa post tungkol kay man ny pacq uiao na kapag daw ba si siya nanalo sa eleksyon 3-6 months lang graduate na ng collegw hhahahahahahahah tawang tawa ko amputek,['1444474512284786697'],0
"kayo ha tawa-tawa kayo diyan don't forget to vote for leni sunbaenim this coming election. ang""pink""sa blackpink ay kakampink woman cartwheeling light skin tone",['1497938220558221314'],0
@nicoquejano Taga Antipolo po ako but family support Roxas Leni last election. Siempre hanggan ngayon VP Leni pa rin.,['1449547274992848900'],0
"Hindi mo kailangan tawagin mo ang sarili mo o ng iba na Ikaw ay dilawan bago mo iboto si Vp Leni. Kung Alam mo naman may kakayanan sya, mabuti ang layunin sa bansa, hindi trapo at walang bahid ng korapsyon, sya sa tingin ko ang karapat dapat na ma I-halal sa darating na eleksyon",['1451757908962656263'],0
"CTTO, Dito pa lang sa picture na to kita na gaano kasimple ang Mag iina. Dapat nga wala ng Election sa 2022 dahil iisa lang ang qualified na mamuno sa Pilipinas, no other than Mam LENI GERONA ROBREDO. And I thank you. [LINK]",['1462592188966072328'],0
"@prinsipedoy @iMthinkingPinoy Hahaha, yan ay kung makapangdaya pa si Leni hahaha, but for sure hindi na nila kayang dayain ang majority ng mga Pilipino, like PRRD noong 2016 election kahit anong pandaraya nila hindi nila nagawa.",['1451825669277503496'],0
Ang saya sa puso na makita yung support kay VP Leni and Sen Kiko loudly crying face tulip Sayang kasi di ako pinanganak ng maaga. but if I'm a voter for this coming election. sa kanila ang boto ko. #MgaDiPaMakakabotoForLeni #IpanloNa10ParaSaLahat #KulayRosasAngBukas #AngatBuhayLahat,['1518249357631315968'],0
SOBRANG SAYA MAGING ILONGGO two hearts KAYA NATIN TO! IPAGLABAN NATIN AT IPANALO NATIN SA NALALAPIT NA ELEKSYON! #ILOILOisPink #HalaBiraLeniKiko #KulayRosasAngIloilo [LINK],['1497191832027295750'],0
@akoaypilipino8 @marcobites @KimIndar @YesYesYo13 Gigil sila sa 800k. Eh sure vote pa lang yon na mabibigay based sa vote na nakuha niya last election. Screenshot niyo lahat then balikan sila. Hahahaha kasi for sure baka nasa 1M pa ang makuha ni BBM sa Cavite. Sana folded hands,['1499926069993897984'],0
@ShameOnYouPpl galit na galit daw buong pilipinas sa mga marcos but they all won the election face with tears of joy partying face,['1524647453017862145'],0
super tinanong ako if bbm ako sa eleksyon. sorry im not. tawa sila eh.,['1462390515391860739'],0
Hindi masasayang ang suporta at boto mo. Election season or not. Hindi lang pa-aerial inspection. On the ground magtrabaho si VP Leni. #LeniRobredo2022 #LeniforPresident2022 #LeniKiko2022 #LabanLeni2022 #LetLeniLead2022 [LINK],['1472868082033246212'],0
@nhypnaces hopefully next school year na tsaka sabayan pa ng election campaign for sure bigla mawawala yung covid skull and crossbones,['1502198988098785282'],0
Hilig manggulat ng mga grand rally ni vp. Magkunwari nalang akong gulat sa resulta ng eleksyon sa mayo. #NuevaEcijaIsPink,['1506283519244668931'],0
Random Thoughts rn HAHAHA imagine beh sa election mag ka lapit na yung votings ni bbm tsaka leni tapos bigla nawalan ng kuryente. Tas pag balik ng kuryente si Pacquiao na yung nangunguna sa votings HAHAHAHAHA Biggest plot twist siguro emz,['1520664887030022144'],0
@inquirerdotnet Lagi pong na tulong si VP Leni kahit naman po walang eleksyon. Kaya mali na sabihin na may bahid pulitika ang pag tulong nya sparkling heart,['1473523368108621824'],0
"Tapos nanay asked me bigla if sino ba iboboto ko this coming election. I told her, siyempre Leni-Kiko po. She was overjoyed! Siya rin daw proud #Kakampink siya. Tapos we got around to talking on why we think the two deserve the highest gov t positions sa bansa 2 n",['1520254280103432193'],0
"Hey, ang saya, gumawa kami ng gc mga alumni alumna ng LSCA para makapag organize kami ng house to house campaigning sa mga natitirang araw ng eleksyon. Ang daming schoolmates ko ang para kanila Leni-Kiko.",['1507743111782404098'],0
"ang saya puro carat at Ls nakikita ko rito sa space. di lang mataas ang standard sa kpop, pati sa iboboto sa halalan. LOVE'T",['1484901344859521024'],0
@cnnphilippines six years itong tiniis ni leni kay digong at alipores nya with matching bbm election protest pa. the only reason na nakasurvive si leni kay digong eh dahil totoong HINDI SIYA CORRUPT AT WALANG TINATAGONG BAHO.,['1461353784882302980'],0
"Bigla ko lang naisip,. Kung No Vaccine No Ride,. Paano kaya pag eleksyon,. eh di No Vote din,. winking face with tongue grinning face with sweat see-no-evil monkey",['1483445045776637952'],0
"Tumawag yung dati kong staff sa akin from Calapan tapos sabi niya""Sir pumunta ako sa event ni VP Leni dito sa Mindoro, di ako nakapag pa-picture pero nahawakan ko siya. Ang saya ko!""Grabe yung inggit ko hahaha! VP Leni won Mindoro last election. Let's make it happen again!",['1499532273615794177'],0
"May nakita ako sa tiktok. Subukan nyo daw iship si wonyoung and sunghoon, iboboto nya daw si Pacquiao sa election. Tawang tawa ako gago loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face",['1446496565443452929'],0
"nagpacustomized aq ng photocards and polaroid ni aika, 20 lang naman mwhehehe, i think desurb ko naman to, haha may own money ako now kasi binigyan ako ng allowance nung nagvolunteer ako nung election day grinning face with sweat nagulat din ako dun haha pero anyways skl, ang saya nanaman ng puso q heart hands",['1527681631984635905'],0
BBM SARA UNITEAM TINAPOS NA ANG ELEKSYON SA CAVITE 800K 1 [LINK] via @YouTube #CaviteForBBMSARA Ang saya saya daming tao - grabe #BBMSaraUNITEAM,['1506233438541873159'],0
5 days left! sana sa darating na eleksyon ay bumoto po tayo ng mga kandidatong hindi takot ipaglaban kung ano ang nararapat para sa bayan. isang gobyernong handang tumindig para sa atin. hindi po natin kalaban ang isa t isa kundi ang mga taong patuloy tayong inaapi.,['1521758539185737728'],0
TAMA ZARA! VOTE FOR ACT TEACHERS PARTYLIST! Bigyan natin ng representatives ang mga guro sa kongreso! Para makapagpublic na ako cHARIZZ @artsyjunmyeon iyak ako loudly crying face red heart #PolitiKPop Halalan [LINK],['1487075735663570947'],0
@ABSCBNNews Puro enabler ng current admin. Pumalag lang kasi tatakbo palang Presidente. Doon na tayo sa umpisa pa lang pumupuri kung good job ang govt at nagcriticize pag mali ang ginagawa.Leni Robredo po sa pagkapangulo sa #Halalan 2022.,['1440561688932089860'],0
@inquirerdotnet @IskoMoreno @NCorralesINQ Masaya Yan. Tingnan natin sa election. Bbm. Dds,['1440619551004106755'],0
ang saya naman ng eleksyon namin d2 sa abra. family feud yarn [LINK],['1446368083606532097'],0
"So one of my Kakampinks friends asked me ano daw pambanlaw ko sa inis sa eleksyon. Sabi ko makinig sila sa @waglilingon podcast. Mga hinayupak, nauna pa sa akin sa discord. At members na din sila ng group since dis week. Kalerki.",['1524996544583192576'],0
"Kapagod pero worth it naman, kasi ang saya talaga makipag-usap sa masa kanina! Malapit na ang eleksyon kaya huwag natin sayangin ang mga taong pwede pa nating hamigin. Tao sa tao. Laban lang! #LeniKiko2022 #KulayRosasAngBukas [LINK]",['1517868983328055300'],0
"Lol, I want to talk about politics a while ago, pero bigla akong tinamad face with tears of joy Gusto ko kaseng pag-aralan yung mga past projects nung magiging next candidates for 2022 Election. Kaso ayun nga tinamaan ako ng katamaran.",['1439677280612085762'],0
Tawang tawa ako sa mga nabasa ko comment Great Thief Coffee Kupitko Nescupit 3 in 1 3 beses natalo in 1 election [LINK],['1449962912576000002'],0
Galit na galit gusto ng manakit dahil sa eleksyon muka ka ng pwet face with tears of joy face with tears of joy victory hand hand with index finger and thumb crossed red heart green heart beating heart sparkling heart growing heart,['1526335657400213504'],0
"Ramdam namin ang galit mo, bhie! Ngayon na nalalapit na ang eleksyon, malaki ang hamon sa kabataan na tupdin ang kanyang tungkulin bilang pag-asa ng bayan. Sa ating pakikipagkapit-bisig, tayo ay magiging kabahagi ng paglilikha ng kasaysayan. [1 3] [LINK]",['1486603698294124544'],0
@iampinglacson Sobrang dami pakulo na lumalabas sa media ngayong election. Ang masasani ko lang mula umpisa sigurado at walang kung ano man gimik ang tambalang Lacson-Sotto hindi kagaya ng ibang kandidato. #PingLacson2022 #WeNeedALeader,['1462376154912878593'],0
"Ang lakas talaga i-manipulate ni Digong ang media, nasasapawan na yung Mama Pink sa balita. face with tears of joy I'm expecting this until election day, mawawala sa eksena si Leni, Marcos at Duterte lang ang laman ng balita. rolling on the floor laughing Sa miting de avance na lang ako magdesisyon kung sino ang iboboto.",['1461658761508970500'],0
so ano guys gawin nalang nating chatbox yung hashtag boboto ba kayo for leni this coming election #TonightWithMissC,['1462190413607890944'],0
@HLingayan @danwaytoofar @GisingPilipino @AllEspant @Hustlingmind @GnomeJuli07 @Jimmy93171751 @Julitamc2 @anthonybicolan @imnotadds @maria47215 @iliad novak @BuangSonny @chadachada17 @MistPersie @volleyxnanon @BBM4PH @boy kalog @lino iam @lav2heart14 @BalDugho @MDSOnwardPH22 @GrowlHarhar @NileSneel @bernallene @fakyoto @bhevzkyren @MarC012378 @little b o y @ralfymannheim @dutaetaetae @LoVe MeOw 24 @GioSheng @3gchinoy @aberasturi2 @virmaxi @Aczent1 @WongLi2515 @inday darling @briggscutter @RyanAsa7 @realmealbert @cletoque2 @corruptpler @Airashi Kireina @YusufSantos79 @axonyx @PositivityLivi1 @HLingayan tuloy ang santacruzan for BBM COMELEC JUNKS DISQUALIFICATION FOR BBM! iyak mga kakambing face with tears of joy face with tears of joy face with tears of joy [LINK],['1482916487040237568'],0
"AKO AY GAGAPANG, BABANGON AT GAGANTI SA INYONG MGA SALOT NG LIPUNAN! vampire ILALABAS KO NA ANG AKING MGA MANIKA, KARAYOM AT ITIM NA KANDILA! black heart SA ELEKSYON AY TATAPUSIN NAMIN ANG SUMPA! AT SIGURADO KAYO NAMAN ANG LULUHA! vampire NASA AMING MGA TUNAY NA PILIPINO ANG HULING HALAKHAK! Philippines",['1438635447324844033'],0
Insanity is doing the same thing over and over again and expecting different results. So tigilan nyo na yang kapipilit na bumaligtad o kahit maging open-minded ang maka-Marcos na artista na yan. Bagkus ipush nating ipanalo ang Leni sa susunod na halalan. #LetLeniLead,['1439394746682658821'],0
@Pepperm54137925 Hahahhaha tlga ba? Ako Rin ei may suki ako Sabi niya grabeh sobrang mahal ng mga bilihin Sabi ko Naman kaya nay sa election mag #bbm Tau magulat si nanay bbm ka Rin? Haha Ang saya Sabi niya oo maganda buhay noon itong mga isda Ang mura Lalo na galunggong.,['1456692670307336195'],0
"nakakatuwa ang successful pala ng team namin last time sa pageant event, ung saya after parang successful news coverage ng presidential election heart hands rolling on the floor laughing",['1528287272965005312'],0
"Sen, Lacson for 2022 presidential election. Subok na may mataas na moral sa sarili, integridad,disiplina at galit sa kurakot. wakasan na sna ang paulit ulit na pagnanakaw sa kaban ng bayan na syang ngpapahirap sa bawat pilipino. #LacsonSotto [LINK]",['1501514139272822791'],0
@iheartGEM Alisin na yung takot. Push na uy. OK hand Take advantage nalang din kasi apparently election can slow down the pandemic. rolling on the floor laughing,['1511013507013128192'],0
"Galit ako kay VP Leni kc super sipag khet mdaming bumabatikos s knya. Nkkbilib ang mga ngawa at gingawa nia. So, VP Leni n su pi tlg boto ko ngayon datating n election. sparkling heart revolving hearts two hearts green heart green heart green heart #LeniForPresident2022 #KikoForVicePresident2022 #LeniKikoAllTheWay [LINK]",['1512077706539958275'],0
"@boybugoy19457 @josiahquising Sir wala pa po si VP Leni sa PULITIKA Ang Dami na nyan natulungan sa bayan namin at kahit walang election tumutulong na po sya, [LINK]",['1473466948310740998'],0
"@randomcuties22 Makikita natin sa mga itsura ng political rallies kung ano ang itsura ng Pilipinas after eleksyon. Itong isa ay nagpapakita ng katamlayan, kalituhan, kalungkutan, dumi, kawalan ng pag-asa. Yung mga people's rally naman ng TRoPang #LeniKiko2022 puno ng tuwa, pag-asa, empowerment.",['1511526174266368003'],0
"HAHAHAHAHAHA galit na galit amputa. Hindi lang naman kay Bbm at leni nakapokus ang eleksyon, meron rin ibang kandidato kaya dapat wag kayo maggaguhan sa social media",['1505870195159560195'],0
@ArishaPH waw sumegway bigla sa eleksyon a hahah,['1446500918011170816'],0
Sana kahit tapos ang eleksyon active parin si Analyn Muko. tawang-tawa ako sa mga jokes nya #AnalynMukoSpace,['1521247602334789632'],0
Alas dose na pero kung ano anong memes about sa election nakikita ko loudly crying face ang hirap tumawa ng tahimik punyetaaaaaa,['1446512899124457472'],0
"Tuloy ang buhay after ng eleksyon! Balik sa trabaho pero nakangiti at masigla. Happy kami, hindi lang OA katulad nyo! Ang happiness nararamdaman sa puso yan hindi ibinabalandra sa publiko. Di katulad nyo pati pag iyak naka document. Hahahahaha! [LINK]",['1526324481903407104'],0
